Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
4979,6,0.0,153928,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.48963152,76964.0,108816.6626,153909,19,153928,153928.0,0.0,153928,153928,0,0.0,0.0,0,0,0,0,0,0,40,20,12.99308768,6.496543839,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52967,6,0.0,94,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.5957446809,94.0,0.0,94,94,94,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0,0,0,40,0,21276.5957446809,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,133,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,11501830,4,4,371,972,371,0,92.75,185.5,972,0,243.0,486.0,116.7640279851,0.6955414921,1643118.57142857,2837831.53504038,6494414,4,6497714,2165904.66666667,3748891.9442225,6494752,305,11501826,3833942.0,3400338.07130071,6494414,2963,0,0,0,0,136,136,0.347770746,0.347770746,0,972,149.2222222222,332.0428352554,110252.444444444,0,0,0,1,0,0,0,0,1,167.875,92.75,243.0,0,0,0,0,0,0,4,371,4,972,26883,219,1,32,2967.0,0.0,2967,2967,6494414.0,0.0,6494414,6494414,DoS
80,6,0.0,19095,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,104.7394606,19095.0,0.0,19095,19095,19095,19095.0,0.0,19095,19095,0,0.0,0.0,0,0,0,0,0,0,40,0,104.7394606,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53578,6,0.0,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.8139534884,23255.8139534884,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,27394,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,73.00868803,27394.0,0.0,27394,27394,27394,27394.0,0.0,27394,27394,0,0.0,0.0,0,0,0,0,0,0,64,0,73.00868803,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,14747,3,4,364,935,364,0,121.3333333,210.155498,935,0,233.75,467.5,88085.71235,474.6728148,2457.833333,3748.080224,8432,4,6250,3125.0,3982.425392,5941,309,14735,4911.666667,4341.169236,8432,61,0,0,0,0,104,136,203.4312063,271.2416085,0,935,162.375,337.1722483,113685.125,0,0,0,1,0,0,0,0,1,185.5714286,121.3333333,233.75,0,0,0,0,0,0,3,364,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,340,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,258823.5294,5882.352941,340.0,0.0,340,340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2941.176471,2941.176471,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
39058,6,0.0,4275698,5,3,935,328,935,0,187.0,418.1447118,328,0,109.3333333,189.3708883,295.3903667,1.871039536,610814.0,1538064.29,4097396,5,4275698,1068924.5,2019505.885,4097401,37,111784,55892.0,78657.14413,111511,273,0,0,0,0,168,104,1.16939971,0.701639826,0,935,140.3333333,317.1293112,100571.0,0,0,0,0,1,0,0,0,0,157.875,187.0,109.3333333,0,0,0,0,0,0,5,935,3,328,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,0.0,3814,4,2,42,19,42,0,10.5,21.0,19,0,9.5,13.43502884,15993.70739,1573.151547,762.8,1427.475989,3310,20,3814,1271.333333,1841.947972,3395,108,3438,3438.0,0.0,3438,3438,0,0,0,0,92,52,1048.767698,524.383849,0,42,8.714285714,16.29636243,265.5714286,0,0,1,1,0,0,0,1,0,10.16666667,10.5,9.5,0,0,0,0,0,0,4,42,2,19,8192,63958,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
3389,6,0.0,5175310,5,2,300,0,150,0,60.0,82.15838363,0,0,0.0,0.0,57.96754204,1.352575981,862551.6667,2070064.719,5087786,36,5175310,1293827.5,2529673.287,5088168,2554,85006,85006.0,0.0,85006,85006,0,0,0,0,112,64,0.966125701,0.38645028,0,150,37.5,69.43650748,4821.428571,0,0,1,1,0,0,0,1,0,42.85714286,60.0,0.0,0,0,0,0,0,0,5,300,2,0,8192,63850,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
5802,6,0.0,299,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6688.963211,299.0,0.0,299,299,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3344.481605,3344.481605,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,12446,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,160.6941989,12446.0,0.0,12446,12446,12446,12446.0,0.0,12446,12446,0,0.0,0.0,0,0,0,0,0,0,64,0,160.6941989,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
22,6,0.0,49075,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.75394804,49075.0,0.0,49075,49075,49075,49075.0,0.0,49075,49075,0,0.0,0.0,0,0,0,0,0,0,40,0,40.75394804,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2236,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
55146,6,0.0,4709491,5,3,935,325,935,0,187.0,418.1447118,325,0,108.3333333,187.6388375,267.5448366,1.698697375,672784.4286,1730371.875,4596582,6,4709491,1177372.75,2279717.307,4596588,25,80597,40298.5,27156.43593,59501,21096,0,0,0,0,168,104,1.061685859,0.637011516,0,935,140.0,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187.0,108.3333333,0,0,0,0,0,0,5,935,3,325,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50778,6,0.0,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,16678,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,119.9184555,16678.0,0.0,16678,16678,16678,16678.0,0.0,16678,16678,0,0.0,0.0,0,0,0,0,0,0,40,0,119.9184555,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52508,6,0.0,21762,5,2,935,287,935,0,187.0,418.1447118,287,0,143.5,202.9396462,56152.92712,321.661612,3627.0,8466.046232,20903,4,21762,5440.5,10521.68394,21219,7,20903,20903.0,0.0,20903,20903,0,0,0,0,124,40,229.7582943,91.90331771,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,0,174.5714286,187.0,143.5,0,0,0,0,0,0,5,935,2,287,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,1273,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1571.091909,1273.0,0.0,1273,1273,1273,1273.0,0.0,1273,1273,0,0.0,0.0,0,0,0,0,0,0,40,0,1571.091909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,6,0.0,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3389,6,0.0,2882571,9,7,1138,1581,677,0,126.4444444,218.2504932,1173,0,225.8571429,430.0986044,943.2551705,5.550600488,192171.4,316173.2493,953176,3,2882571,360321.375,427708.7522,1136647,3,2751638,458606.3333,469686.5087,1163136,132713,0,0,0,0,192,152,3.122212775,2.428387714,0,1173,159.9411765,311.9564214,97316.80882,0,0,1,1,0,0,0,1,0,169.9375,126.4444444,225.8571429,0,0,0,0,0,0,9,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
62175,6,0.0,5773,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,213753.6809,1212.54114,962.1666667,2079.355613,5199,6,5773,1443.25,2709.156988,5504,6,5199,5199.0,0.0,5199,5199,0,0,0,0,124,40,866.1008141,346.4403257,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,8236,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,242.8363283,8236.0,0.0,8236,8236,8236,8236.0,0.0,8236,8236,0,0.0,0.0,0,0,0,0,0,0,40,0,242.8363283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52605,6,0.0,23790,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,1597.309794,126.1034048,11895.0,16802.27133,23776,14,23790,23790.0,0.0,23790,23790,0,0.0,0.0,0,0,1,0,0,0,40,20,84.06893653,42.03446826,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
54414,6,0.0,28,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,66115,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45.37548211,33057.5,31472.61572,55312,10803,66115,33057.5,31472.61572,55312,10803,0,0.0,0.0,0,0,0,0,0,0,96,0,45.37548211,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,3851,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,519.3456245,3851.0,0.0,3851,3851,3851,3851.0,0.0,3851,3851,0,0.0,0.0,0,0,0,0,0,0,64,0,519.3456245,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
51212,6,0.0,50,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,620000.0,80000.0,16.66666667,6.110100927,22,10,50,25.0,4.242640687,28,22,0,0.0,0.0,0,0,0,0,0,0,60,20,60000.0,20000.0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,17520,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54330,6,0.0,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,12412,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,11440.54141,161.1343861,12412.0,0.0,12412,12412,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,80.56719304,80.56719304,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,8328,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,240.1536984,8328.0,0.0,8328,8328,8328,8328.0,0.0,8328,8328,0,0.0,0.0,0,0,0,0,0,0,40,0,240.1536984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59859,6,0.0,1274,5,2,935,276,935,0,187.0,418.1447118,276,0,138.0,195.1614716,950549.4505,5494.505495,212.3333333,248.9109613,630,7,1274,318.5,447.9058681,965,7,630,630.0,0.0,630,630,0,0,0,0,124,40,3924.646782,1569.858713,0,935,151.375,331.0342829,109583.6964,0,0,1,1,0,0,0,1,0,173.0,187.0,138.0,0,0,0,0,0,0,5,935,2,276,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,2414,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,828.5004143,2414.0,0.0,2414,2414,2414,2414.0,0.0,2414,2414,0,0.0,0.0,0,0,0,0,0,0,40,0,828.5004143,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3389,6,0.0,2099694,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1297.8081568076,7.1438981109,149978.142857143,247374.721194652,953198,66,2099694,299956.285714286,406374.987782514,1208646,66,1896252,316042.0,312333.792109019,953198,170202,0,0,0,0,172,152,3.8100789925,3.3338191184,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,17092,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117.0138076,17092.0,0.0,17092,17092,17092,17092.0,0.0,17092,17092,0,0.0,0.0,0,0,0,0,0,0,64,0,117.0138076,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
38400,6,0.0,4219293,5,3,935,349,935,0,187.0,418.1447118,349,0,116.3333333,201.4952439,304.3163867,1.896052253,602756.1429,1542824.656,4101213,8,4219293,1054823.25,2031189.31,4101221,43,79254,39627.0,21459.2766,54801,24453,0,0,0,0,168,104,1.185032658,0.711019595,0,935,142.6666667,318.7557843,101605.25,0,0,0,0,1,0,0,0,0,160.5,187.0,116.3333333,0,0,0,0,0,0,5,935,3,349,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50823,6,0.0,29,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29,29,29,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0,0,0,40,0,68965.51724,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
443,6,0.0,556688,9,7,510,4472,194,0,56.66666667,83.0737624,1430,0,638.8571429,695.6206889,8949.357629,28.7414135,37112.53333,126788.1173,494879,1,556688,69586.0,172029.7854,494879,18,50431,8405.166667,11918.33383,30498,1,0,0,0,0,192,152,16.1670451,12.57436841,0,1430,293.0588235,523.4733124,274024.3088,0,0,1,1,0,0,0,1,0,311.375,56.66666667,638.8571429,0,0,0,0,0,0,9,510,7,4472,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,15575,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,128.4109149,15575.0,0.0,15575,15575,15575,15575.0,0.0,15575,15575,0,0.0,0.0,0,0,0,0,0,0,40,0,128.4109149,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,0.0,24669,1,1,31,89,31,31,31.0,0.0,89,89,89.0,0.0,4864.404718,81.07341197,24669.0,0.0,24669,24669,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,40.53670599,40.53670599,31,89,50.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,75.5,31.0,89.0,0,0,0,0,0,0,1,31,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
51346,6,0.0,35,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,35,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0,0,0,40,0,57142.85714,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63958,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
55810,6,0.0,5253361,5,4,935,311,935,0,187.0,418.1447118,311,0,77.75,155.5,237.181492,1.713188947,656670.125,1483301.172,4223520,2,5253361,1313340.25,2610913.913,5229678,24,1006739,335579.6667,580735.2975,1006155,126,0,0,0,0,168,144,0.951771637,0.76141731,0,935,124.6,301.0526717,90632.71111,0,0,0,0,1,0,0,0,0,138.4444444,187.0,77.75,0,0,0,0,0,0,5,935,4,311,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
67,17,0.0,675,1,1,300,329,300,300,300.0,0.0,329,329,329.0,0.0,931851.851851852,2962.962962963,675.0,0.0,675,675,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1481.4814814815,1481.4814814815,300,329,309.6666666667,16.7431578065,280.3333333333,0,0,0,0,0,0,0,0,1,464.5,300.0,329.0,0,0,0,0,0,0,1,300,1,329,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
500,17,0.0,89479833,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271077227,0.0670542154,17895966.6,15345101.0972433,41990311,4000396,89479833,17895966.6,15345101.0972433,41990311,4000396,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670542154,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000396.0,0.0,4000396,4000396,21369859.25,15281032.9915225,41990311,7200417,BruteForce
3389,6,0.0,21022559,1,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.237839742,5255639.75,5129542.912,12000000,477,0,0.0,0.0,0,0,21000000,7007360.667,4588807.983,12000000,3005770,0,0,0,0,24,92,0.047567948,0.190271793,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0,0,0,1,0,4,0,1024,0,0,24,3006247.0,0.0,3006247,3006247,9008156.0,4253848.33,12000000,6000231,Infiltration
80,6,0.0,39607,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50.49612442,39607.0,0.0,39607,39607,39607,39607.0,0.0,39607,39607,0,0.0,0.0,0,0,0,0,0,0,64,0,50.49612442,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
443,6,0.0,493,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,156186.6126,6085.192698,246.5,317.4909448,471,22,493,246.5,317.4909448,471,22,0,0.0,0.0,0,0,1,0,0,0,60,0,6085.192698,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
51288,6,0.0,4418734,5,3,935,321,935,0,187.0,418.1447118,321,0,107.0,185.3294364,284.2443107,1.810473317,631247.7143,1658692.581,4392784,4,4418734,1104683.5,2192080.385,4392791,26,14219,7109.5,9639.986748,13926,293,0,0,0,0,168,104,1.131545823,0.678927494,0,935,139.5555556,316.6196895,100248.0278,0,0,0,0,1,0,0,0,0,157.0,187.0,107.0,0,0,0,0,0,0,5,935,3,321,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,1196,3,4,336,935,336,0,112.0,193.9896904,935,0,233.75,467.5,1062709.03,5852.842809,199.3333333,248.4911803,649,6,933,466.5,258.0939751,649,284,1190,396.6666667,482.4835058,943,29,0,0,0,0,72,92,2508.361204,3344.481605,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,1,181.5714286,112.0,233.75,0,0,0,0,0,0,3,336,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3389,6,0.0,1839089,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1473.01191,8.156212125,131363.5,248235.4707,953156,41,1839089,262727.0,445084.252,1267374,41,1578428,263071.3333,338625.7498,953156,110192,0,0,0,0,172,152,4.3499798,3.806232325,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
50305,6,0.0,32674,5,2,935,323,935,0,187.0,418.1447118,323,0,161.5,228.3954903,38501.56087,214.2376201,5445.666667,12943.16051,31863,7,32674,8168.5,16014.3328,32188,7,31863,31863.0,0.0,31863,31863,0,0,0,0,124,40,153.0268715,61.21074861,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187.0,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,0.0,5841220,8,6,354,3702,197,0,44.25,75.57541172,1460,0,617.0,681.2056958,694.3754901,2.396759581,449324.6154,1582389.473,5715579,0,5841220,834460.0,2152528.107,5715579,24,51106,10221.2,12402.97487,26036,0,0,0,0,0,172,132,1.369576903,1.027182678,0,1460,270.4,504.4971754,254517.4,0,0,1,1,0,0,0,1,0,289.7142857,44.25,617.0,0,0,0,0,0,0,8,354,6,3702,8192,946,3,20,125617.0,0.0,125617,125617,5715579.0,0.0,5715579,5715579,Infiltration
443,6,0.0,589,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,130730.0509,5093.378608,294.5,398.1011178,576,13,589,294.5,398.1011178,576,13,0,0.0,0.0,0,0,1,0,0,0,60,0,5093.378608,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,5007443,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.6997497525,1.5976217802,715349.0,1868151.07978477,4951691,18,5007443,1251860.75,2466684.96691307,4951691,211,3278,1639.0,694.3788591252,2130,1148,0,0,0,0,112,72,0.9985136126,0.5991081676,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
2002,6,0.0,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
